timestamp,open,high,low,close,volume
2025-06-20 13:41:00,482.7226,482.9,482.482,482.71,76089.0
2025-06-20 13:42:00,482.72,482.73,482.32,482.36,64200.0
2025-06-20 13:43:00,482.36,482.69,482.05,482.62,58448.0
2025-06-20 13:44:00,482.62,482.92,482.57,482.875,32485.0
2025-06-20 13:45:00,482.88,483.1704,482.4301,482.62,69165.0
2025-06-20 13:46:00,482.618,482.65,482.24,482.27,45511.0
2025-06-20 13:47:00,482.33,482.659,482.32,482.645,38938.0
2025-06-20 13:48:00,482.645,482.66,482.25,482.355,53189.0
2025-06-20 13:49:00,482.3525,482.355,481.785,482.05,75382.0
2025-06-20 13:50:00,482.09,482.09,481.58,481.8735,65644.0
2025-06-20 13:51:00,481.83,481.88,481.25,481.36,63006.0
2025-06-20 13:52:00,481.32,481.57,481.16,481.55,29932.0
2025-06-20 13:53:00,481.475,481.5,481.08,481.38,36938.0
2025-06-20 13:54:00,481.36,481.56,481.18,481.56,27901.0
2025-06-20 13:55:00,481.6,481.6,480.93,481.06,33221.0
2025-06-20 13:56:00,481.0,481.29,480.88,481.125,30884.0
2025-06-20 13:57:00,481.04,481.045,480.75,480.75,33751.0
2025-06-20 13:58:00,480.83,480.95,480.61,480.85,43673.0
2025-06-20 13:59:00,480.8124,480.87,480.59,480.67,42128.0
2025-06-20 14:00:00,480.66,480.92,480.49,480.82,31596.0
2025-06-20 14:01:00,480.7501,480.92,480.25,480.48,35787.0
2025-06-20 14:02:00,480.43,480.741,480.42,480.61,24514.0
2025-06-20 14:03:00,480.61,480.63,480.43,480.585,23199.0
2025-06-20 14:04:00,480.6,481.08,480.6,480.7312,40905.0
2025-06-20 14:05:00,480.765,480.85,480.63,480.63,28217.0
2025-06-20 14:06:00,480.665,480.76,480.3176,480.48,35012.0
2025-06-20 14:07:00,480.43,480.46,480.18,480.25,51102.0
2025-06-20 14:08:00,480.22,480.22,479.72,479.8552,45854.0
2025-06-20 14:09:00,479.86,480.26,479.8,480.095,31849.0
2025-06-20 14:10:00,480.02,480.38,479.978,480.06,36984.0
2025-06-20 14:11:00,480.01,480.01,479.75,479.84,33343.0
2025-06-20 14:12:00,479.808,480.09,479.7094,480.07,21986.0
2025-06-20 14:13:00,480.08,480.36,480.08,480.339574,24161.0
2025-06-20 14:14:00,480.35,480.56,480.17,480.46,31176.0
2025-06-20 14:15:00,480.4,480.51,480.21,480.26,26561.0
2025-06-20 14:16:00,480.25,480.31,480.02,480.18,15855.0
2025-06-20 14:17:00,480.155,480.44,480.08,480.375,29160.0
2025-06-20 14:18:00,480.375,480.91,480.27,480.87,43775.0
2025-06-20 14:19:00,480.86,480.94,480.79,480.885,23186.0
2025-06-20 14:20:00,480.905,481.28,480.88,481.245,56116.0
2025-06-20 14:21:00,481.24,481.438,480.955,480.975,52136.0
2025-06-20 14:22:00,480.975,481.05,480.5901,480.935,26491.0
2025-06-20 14:23:00,480.96,481.14,480.765,480.7784,48722.0
2025-06-20 14:24:00,480.8,480.84,479.79,479.8,33883.0
2025-06-20 14:25:00,479.69,479.69,479.2,479.51,33723.0
2025-06-20 14:26:00,479.44,479.44,479.14,479.3,35401.0
2025-06-20 14:27:00,479.26,479.72,479.24,479.6936,31177.0
2025-06-20 14:28:00,479.705,479.82,479.61,479.81,22114.0
2025-06-20 14:29:00,479.7601,479.81,479.44,479.6,32911.0
2025-06-20 14:30:00,479.62,479.62,479.37,479.5,18797.0
2025-06-20 14:31:00,479.4938,479.88,479.44,479.88,22693.0
2025-06-20 14:32:00,479.865,480.16,479.865,480.02,30161.0
2025-06-20 14:33:00,480.1199,480.26,479.89,480.2587,23881.0
2025-06-20 14:34:00,480.195,480.2,479.93,479.95,22024.0
2025-06-20 14:35:00,479.925,480.245,479.83,480.215,18257.0
2025-06-20 14:36:00,480.215,480.33,480.14,480.28,27733.0
2025-06-20 14:37:00,480.15,480.33,480.115,480.315,11241.0
2025-06-20 14:38:00,480.37,480.5,480.32,480.4653,11533.0
2025-06-20 14:39:00,480.44,480.48,480.28,480.31,15986.0
2025-06-20 14:40:00,480.295,480.75,480.0,480.085,123566.0
2025-06-20 14:41:00,480.06,480.32,479.63,479.85,54516.0
2025-06-20 14:42:00,479.85,479.89,479.55,479.725,37118.0
2025-06-20 14:43:00,479.785,480.19,479.7365,480.165,29303.0
2025-06-20 14:44:00,480.13,480.46,479.99,480.35,45252.0
2025-06-20 14:45:00,480.325,480.39,479.91,479.91,43444.0
2025-06-20 14:46:00,479.92,480.53,479.84,480.475,23346.0
2025-06-20 14:47:00,480.475,480.475,480.23,480.23,21284.0
2025-06-20 14:48:00,480.23,480.55,480.205,480.55,18723.0
2025-06-20 14:49:00,480.55,480.62,480.4173,480.5246,19155.0
2025-06-20 14:50:00,480.54,480.54,480.02,480.06,28012.0
2025-06-20 14:51:00,480.0417,480.08,479.83,479.97,47933.0
2025-06-20 14:52:00,479.97,480.115,479.88,480.1,43828.0
2025-06-20 14:53:00,480.08,480.44,480.035,480.035,33540.0
2025-06-20 14:54:00,480.03,480.115,479.851,479.885,39363.0
2025-06-20 14:55:00,479.89,480.15,479.89,480.06,25433.0
2025-06-20 14:56:00,480.06,480.2709,479.9719,480.1651,29023.0
2025-06-20 14:57:00,480.21,480.35,480.14,480.3037,22144.0
2025-06-20 14:58:00,480.23,480.44,480.14,480.2,24156.0
2025-06-20 14:59:00,480.14,480.185,479.85,479.93,37119.0
2025-06-20 15:00:00,479.83,479.83,479.11,479.206,41996.0
2025-06-20 15:01:00,479.04,479.13,478.93,479.04,34482.0
2025-06-20 15:02:00,478.99,479.23,478.9,479.22,37261.0
2025-06-20 15:03:00,479.24,479.435,479.06,479.07,21732.0
2025-06-20 15:04:00,479.14,479.22,478.97,479.03,25852.0
2025-06-20 15:05:00,479.03,479.5399,478.98,479.4624,30791.0
2025-06-20 15:06:00,479.55,479.59,479.34,479.42,18541.0
2025-06-20 15:07:00,479.475,479.5999,479.33,479.5999,23230.0
2025-06-20 15:08:00,479.54,479.57,479.4,479.495,19737.0
2025-06-20 15:09:00,479.51,479.7,479.45,479.69,19003.0
2025-06-20 15:10:00,479.64,479.96,479.565,479.915,12775.0
2025-06-20 15:11:00,479.91,480.025,479.8,479.95,23060.0
2025-06-20 15:12:00,479.94,479.94,479.75,479.79,15090.0
2025-06-20 15:13:00,479.86,479.93,479.79,479.87,24893.0
2025-06-20 15:14:00,479.86,480.025,479.63,479.97,15549.0
2025-06-20 15:15:00,480.0,480.04,479.85,479.9,14254.0
2025-06-20 15:16:00,479.91,480.07,479.82,479.9763,29598.0
2025-06-20 15:17:00,479.995,480.19,479.92,479.98,24317.0
2025-06-20 15:18:00,480.08,480.3192,480.08,480.31,8924.0
2025-06-20 15:19:00,480.34,480.48,480.2805,480.325,27028.0
2025-06-20 15:20:00,480.37,480.43,480.02,480.24,15264.0
2025-06-20 15:21:00,480.19,480.325,480.09,480.24,49146.0
2025-06-20 15:22:00,480.22,480.34,479.95,479.95,20016.0
2025-06-20 15:23:00,479.9337,480.145,479.9337,480.11,14015.0
2025-06-20 15:24:00,480.14,480.17,479.9,480.17,11466.0
2025-06-20 15:25:00,480.14,480.35,480.09,480.1501,19168.0
2025-06-20 15:26:00,480.16,480.335,480.035,480.295,512062.0
2025-06-20 15:27:00,480.295,480.31,480.13,480.13,316266.0
2025-06-20 15:28:00,480.16,480.32,480.0,480.275,12226.0
2025-06-20 15:29:00,480.28,480.3,479.87,479.93,20678.0
2025-06-20 15:30:00,479.91,480.08,479.85,479.97,70496.0
2025-06-20 15:31:00,479.8831,480.21,479.8831,480.15,11595.0
2025-06-20 15:32:00,480.15,480.23,480.075,480.13,416548.0
2025-06-20 15:33:00,480.2034,480.29,480.16,480.16,15233.0
2025-06-20 15:34:00,480.2,480.27,480.11,480.1861,12210.0
2025-06-20 15:35:00,480.2,480.35,480.18,480.32,23224.0
2025-06-20 15:36:00,480.31,480.61,480.31,480.46,19086.0
2025-06-20 15:37:00,480.55,480.8,480.55,480.725,17077.0
2025-06-20 15:38:00,480.73,480.78,480.64,480.78,11669.0
2025-06-20 15:39:00,480.774,480.9,480.7025,480.8,25644.0
2025-06-20 15:40:00,480.7798,480.93,480.7798,480.86,24996.0
2025-06-20 15:41:00,480.86,480.87,480.69,480.73,21567.0
2025-06-20 15:42:00,480.76,480.775,480.555,480.57,15221.0
2025-06-20 15:43:00,480.63,480.94,480.63,480.8,31129.0
2025-06-20 15:44:00,480.79,480.83,480.62,480.815,19763.0
2025-06-20 15:45:00,480.78,480.8638,480.63,480.685,26597.0
2025-06-20 15:46:00,480.71,480.725,480.4836,480.5485,9878.0
2025-06-20 15:47:00,480.535,481.01,480.46,480.965,25485.0
2025-06-20 15:48:00,480.9,480.99,480.81,480.96,15599.0
2025-06-20 15:49:00,480.97,481.08,480.95,480.97,17837.0
2025-06-20 15:50:00,481.005,481.005,480.72,480.752,12965.0
2025-06-20 15:51:00,480.73,480.73,480.4,480.4,13325.0
2025-06-20 15:52:00,480.45,480.54,480.41,480.455,13455.0
2025-06-20 15:53:00,480.46,480.52,480.1,480.164,30386.0
2025-06-20 15:54:00,480.11,480.11,479.93,480.01,27497.0
2025-06-20 15:55:00,480.02,480.12,479.9,480.0155,17620.0
2025-06-20 15:56:00,480.055,480.055,479.85,479.89,29141.0
2025-06-20 15:57:00,479.9064,480.0,479.8,479.95,21048.0
2025-06-20 15:58:00,479.94,480.14,479.93,480.015,19788.0
2025-06-20 15:59:00,480.02,480.1,479.96,480.025,21899.0
2025-06-20 16:00:00,480.025,480.03,479.84,479.87,30429.0
2025-06-20 16:01:00,479.9,479.965,479.73,479.74,22836.0
2025-06-20 16:02:00,479.87,479.87,479.7601,479.8,10756.0
2025-06-20 16:03:00,479.8,479.855,479.75,479.85,716129.0
2025-06-20 16:04:00,479.84,480.03,479.82,480.01,29066.0
2025-06-20 16:05:00,479.99,480.2,479.94,480.09,22371.0
2025-06-20 16:06:00,480.055,480.0999,479.83,479.87,16022.0
2025-06-20 16:07:00,479.85,480.01,479.84,479.995,13439.0
2025-06-20 16:08:00,479.99,480.18,479.95,480.03,31633.0
2025-06-20 16:09:00,480.0,480.17,479.92,480.15,21350.0
2025-06-20 16:10:00,480.13,480.32,480.08,480.315,15040.0
2025-06-20 16:11:00,480.4,480.5,480.3,480.39,16930.0
2025-06-20 16:12:00,480.4,480.4,480.05,480.152,22845.0
2025-06-20 16:13:00,480.12,480.15,479.88,479.98,25591.0
2025-06-20 16:14:00,479.96,479.99,479.73,479.805,22700.0
2025-06-20 16:15:00,479.8,479.82,479.6,479.63,20715.0
2025-06-20 16:16:00,479.61,479.62,479.49,479.575,21436.0
2025-06-20 16:17:00,479.59,479.65,479.39,479.605,18219.0
2025-06-20 16:18:00,479.6178,479.68,479.46,479.58,12062.0
2025-06-20 16:19:00,479.57,479.86,479.57,479.8575,9728.0
2025-06-20 16:20:00,479.875,479.9,479.62,479.735,28439.0
2025-06-20 16:21:00,479.72,479.8,479.625,479.73,18026.0
2025-06-20 16:22:00,479.73,479.81,479.61,479.8,14479.0
2025-06-20 16:23:00,479.795,479.795,479.38,479.56,19028.0
2025-06-20 16:24:00,479.57,479.81,479.522,479.81,16006.0
2025-06-20 16:25:00,479.84,479.91,479.595,479.73,25910.0
2025-06-20 16:26:00,479.73,479.88,479.73,479.82,8842.0
2025-06-20 16:27:00,479.83,479.97,479.67,479.8929,16895.0
2025-06-20 16:28:00,479.96,479.96,479.86,479.885,15868.0
2025-06-20 16:29:00,479.91,479.91,479.62,479.76,75583.0
2025-06-20 16:30:00,479.7,479.87,479.66,479.76,12790.0
2025-06-20 16:31:00,479.79,479.85,479.64,479.83,14151.0
2025-06-20 16:32:00,479.85,480.05,479.825,479.915,21107.0
2025-06-20 16:33:00,479.915,480.02,479.89,480.01,18663.0
2025-06-20 16:34:00,480.04,480.12,480.005,480.03,12944.0
2025-06-20 16:35:00,480.0,480.139,479.94,480.12,265555.0
2025-06-20 16:36:00,480.145,480.205,480.0572,480.11,21110.0
2025-06-20 16:37:00,480.0842,480.2,480.03,480.17,8077.0
2025-06-20 16:38:00,480.18,480.18,480.1,480.12,8693.0
2025-06-20 16:39:00,480.135,480.21,480.11,480.11,12613.0
2025-06-20 16:40:00,480.08,480.0836,479.89,479.97,25340.0
2025-06-20 16:41:00,479.96,480.0,479.85,479.9,56259.0
2025-06-20 16:42:00,479.905,480.09,479.905,479.94,24661.0
2025-06-20 16:43:00,479.97,480.0115,479.8,480.0115,33579.0
2025-06-20 16:44:00,480.01,480.15,479.92,480.1,12012.0
2025-06-20 16:45:00,480.125,480.34,480.12,480.34,16491.0
2025-06-20 16:46:00,480.315,480.45,480.22,480.25,15176.0
2025-06-20 16:47:00,480.27,480.27,480.02,480.02,11697.0
2025-06-20 16:48:00,480.03,480.16,479.92,480.015,13898.0
2025-06-20 16:49:00,480.02,480.12,479.98,480.0,14128.0
2025-06-20 16:50:00,480.01,480.235,480.0,480.215,10870.0
2025-06-20 16:51:00,480.16,480.22,480.01,480.08,13522.0
2025-06-20 16:52:00,480.09,480.32,480.04,480.1983,11375.0
2025-06-20 16:53:00,480.225,480.36,480.13,480.36,7376.0
2025-06-20 16:54:00,480.39,480.6,480.35,480.53,325337.0
2025-06-20 16:55:00,480.53,480.65,480.46,480.495,13743.0
2025-06-20 16:56:00,480.47,480.555,480.3601,480.5,11672.0
2025-06-20 16:57:00,480.53,480.63,480.53,480.57,19476.0
2025-06-20 16:58:00,480.575,480.63,480.53,480.56,10732.0
2025-06-20 16:59:00,480.55,480.595,479.76,480.2,54734.0
2025-06-20 17:00:00,480.21,480.6,480.15,480.44,21868.0
2025-06-20 17:01:00,480.41,480.53,480.36,480.46,11757.0
2025-06-20 17:02:00,480.43,480.59,480.31,480.45,14654.0
2025-06-20 17:03:00,480.475,480.475,480.25,480.27,10425.0
2025-06-20 17:04:00,480.32,480.32,479.97,479.97,11295.0
2025-06-20 17:05:00,479.94,480.02,479.8,479.8401,14874.0
2025-06-20 17:06:00,479.9,480.01,479.81,479.92,16535.0
2025-06-20 17:07:00,479.94,480.07,479.888,480.07,14354.0
2025-06-20 17:08:00,480.085,480.31,480.085,480.296,17431.0
2025-06-20 17:09:00,480.33,480.38,480.24,480.315,12954.0
2025-06-20 17:10:00,480.3,480.53,480.26,480.53,22852.0
2025-06-20 17:11:00,480.54,480.58,480.44,480.4602,16221.0
2025-06-20 17:12:00,480.49,480.6,480.4501,480.585,13023.0
2025-06-20 17:13:00,480.59,480.69,480.55,480.672,12304.0
2025-06-20 17:14:00,480.69,480.77,480.64,480.76,13767.0
2025-06-20 17:15:00,480.71,481.42,480.6701,480.9,53942.0
2025-06-20 17:16:00,480.94,480.95,480.7,480.875,39144.0
2025-06-20 17:17:00,480.84,480.84,480.43,480.46,14767.0
2025-06-20 17:18:00,480.51,480.52,480.33,480.39,15067.0
2025-06-20 17:19:00,480.365,480.47,480.28,480.3409,15497.0
2025-06-20 17:20:00,480.33,480.41,480.24,480.315,12176.0
2025-06-20 17:21:00,480.305,480.385,480.27,480.27,13282.0
2025-06-20 17:22:00,480.3,480.34,480.23,480.23,9899.0
2025-06-20 17:23:00,480.23,480.23,479.94,479.99,17645.0
2025-06-20 17:24:00,479.99,480.055,479.95,480.0,9311.0
2025-06-20 17:25:00,479.95,479.995,479.86,479.86,15011.0
2025-06-20 17:26:00,479.885,479.885,479.6,479.625,15255.0
2025-06-20 17:27:00,479.64,479.64,479.23,479.29,31528.0
2025-06-20 17:28:00,479.22,479.27,478.8,478.83,43236.0
2025-06-20 17:29:00,478.87,479.0,478.84,478.84,14714.0
2025-06-20 17:30:00,478.805,478.805,478.5,478.66,25805.0
2025-06-20 17:31:00,478.63,478.8468,478.45,478.75,18978.0
2025-06-20 17:32:00,478.71,478.82,478.53,478.725,18008.0
2025-06-20 17:33:00,478.71,478.7999,478.58,478.6,30816.0
2025-06-20 17:34:00,478.59,478.84,478.56,478.73,20963.0
2025-06-20 17:35:00,478.75,478.91,478.71,478.79,21884.0
2025-06-20 17:36:00,478.755,478.79,478.6,478.74,32069.0
2025-06-20 17:37:00,478.69,478.72,478.38,478.715,43794.0
2025-06-20 17:38:00,478.7134,478.8,478.59,478.62,24411.0
2025-06-20 17:39:00,478.59,478.59,478.29,478.29,14607.0
2025-06-20 17:40:00,478.29,478.62,478.29,478.51,42234.0
2025-06-20 17:41:00,478.54,478.645,478.35,478.645,18770.0
2025-06-20 17:42:00,478.655,478.9496,478.655,478.82,16188.0
2025-06-20 17:43:00,478.87,478.98,478.7932,478.805,12500.0
2025-06-20 17:44:00,478.86,478.89,478.61,478.61,14920.0
2025-06-20 17:45:00,478.56,478.78,478.55,478.6,13612.0
2025-06-20 17:46:00,478.6,478.765,478.58,478.698,15007.0
2025-06-20 17:47:00,478.61,478.6994,478.55,478.55,11842.0
2025-06-20 17:48:00,478.585,478.63,478.28,478.39,16467.0
2025-06-20 17:49:00,478.36,478.37,478.13,478.225,28653.0
2025-06-20 17:50:00,478.18,478.35,478.13,478.15,16636.0
2025-06-20 17:51:00,478.2,478.405,478.12,478.31,29249.0
2025-06-20 17:52:00,478.33,478.47,478.3,478.455,25208.0
2025-06-20 17:53:00,478.45,478.5186,478.2521,478.515,15044.0
2025-06-20 17:54:00,478.47,478.485,478.36,478.475,11804.0
2025-06-20 17:55:00,478.51,478.54,478.44,478.5055,16066.0
2025-06-20 17:56:00,478.52,478.62,478.46,478.46,225881.0
2025-06-20 17:57:00,478.47,478.57,478.44,478.56,12159.0
2025-06-20 17:58:00,478.5293,478.68,478.52,478.575,15890.0
2025-06-20 17:59:00,478.575,478.58,478.425,478.54,221729.0
2025-06-20 18:00:00,478.53,478.65,478.39,478.49,16291.0
2025-06-20 18:01:00,478.46,478.72,478.4101,478.7,11186.0
2025-06-20 18:02:00,478.72,478.8091,478.64,478.64,19712.0
2025-06-20 18:03:00,478.6,478.65,478.5101,478.59,8915.0
2025-06-20 18:04:00,478.61,478.9,478.59,478.8469,22196.0
2025-06-20 18:05:00,478.84,478.93,478.71,478.93,15945.0
2025-06-20 18:06:00,479.0,479.1,478.9,478.93,15349.0
2025-06-20 18:07:00,478.96,479.02,478.89,478.945,89596.0
2025-06-20 18:08:00,478.99,479.1899,478.93,479.0,44640.0
2025-06-20 18:09:00,479.0,479.07,478.89,478.96,28584.0
2025-06-20 18:10:00,478.9317,479.0,478.88,478.945,29508.0
2025-06-20 18:11:00,478.935,478.935,478.775,478.87,14412.0
2025-06-20 18:12:00,478.86,478.9388,478.744,478.8199,31926.0
2025-06-20 18:13:00,478.74,478.77,478.54,478.54,20901.0
2025-06-20 18:14:00,478.57,478.64,478.31,478.3799,24576.0
2025-06-20 18:15:00,478.34,478.57,478.32,478.49,18135.0
2025-06-20 18:16:00,478.53,478.5889,478.24,478.4,32091.0
2025-06-20 18:17:00,478.4,478.59,478.3071,478.59,25605.0
2025-06-20 18:18:00,478.59,478.69,478.49,478.62,16601.0
2025-06-20 18:19:00,478.63,478.74,478.51,478.71,39900.0
2025-06-20 18:20:00,478.715,478.83,478.63,478.67,19702.0
2025-06-20 18:21:00,478.66,478.83,478.655,478.77,16706.0
2025-06-20 18:22:00,478.805,478.805,478.53,478.53,11504.0
2025-06-20 18:23:00,478.57,478.58,478.43,478.51,17427.0
2025-06-20 18:24:00,478.51,478.76,478.44046,478.74,21706.0
2025-06-20 18:25:00,478.79,478.8,478.66,478.66,14414.0
2025-06-20 18:26:00,478.71,478.865,478.645,478.84,11662.0
2025-06-20 18:27:00,478.8,478.9,478.79,478.875,17319.0
2025-06-20 18:28:00,478.874,478.875,478.6414,478.77,17600.0
2025-06-20 18:29:00,478.89,478.91,478.63,478.735,16430.0
2025-06-20 18:30:00,478.8,478.94,478.795,478.835,14079.0
2025-06-20 18:31:00,478.835,478.85,478.49,478.5875,18281.0
2025-06-20 18:32:00,478.6,478.94,478.6,478.885,14041.0
2025-06-20 18:33:00,478.9,478.9,478.8,478.82,10737.0
2025-06-20 18:34:00,478.802,478.88,478.705,478.7107,11110.0
2025-06-20 18:35:00,478.71,478.8,478.66,478.73,13139.0
2025-06-20 18:36:00,478.73,478.91,478.69,478.73,18543.0
