timestamp,time,open,high,low,close,volume
2024-01-01 00:25:00,2025-05-13 16:30:00+00:00,211.27999877929688,211.94000244140625,210.90980529785156,211.7100067138672,3331068
2024-01-01 00:26:00,2025-05-13 17:30:00+00:00,211.7100067138672,212.97000122070312,211.70989990234375,212.4600067138672,4232828
2024-01-01 00:27:00,2025-05-13 18:30:00+00:00,212.47520446777344,213.39999389648438,212.0399932861328,213.22999572753906,4652431
2024-01-01 00:28:00,2025-05-13 19:30:00+00:00,213.19000244140625,213.36000061035156,212.60499572753906,212.83999633789062,4596157
2024-01-01 00:29:00,2025-05-14 13:30:00+00:00,212.4250030517578,213.94000244140625,211.8699951171875,213.2899932861328,12096435
2024-01-01 00:30:00,2025-05-14 14:30:00+00:00,213.30499267578125,213.71640014648438,211.88980102539062,212.6199951171875,4921349
2024-01-01 00:31:00,2025-05-14 15:30:00+00:00,212.6179962158203,212.8800048828125,211.99000549316406,212.2899932861328,3092741
2024-01-01 00:32:00,2025-05-14 16:30:00+00:00,212.2949981689453,212.60000610351562,210.58009338378906,210.9600067138672,4235129
2024-01-01 00:33:00,2025-05-14 17:30:00+00:00,210.97000122070312,211.94520568847656,210.9600067138672,211.3699951171875,3051755
2024-01-01 00:34:00,2025-05-14 18:30:00+00:00,211.3800048828125,212.0500030517578,210.99000549316406,211.3594970703125,3801274
2024-01-01 00:35:00,2025-05-14 19:30:00+00:00,211.33999633789062,212.60000610351562,211.24000549316406,212.41000366210938,6352084
2024-01-01 00:36:00,2025-05-15 13:30:00+00:00,210.9949951171875,212.52999877929688,209.5399932861328,210.27499389648438,9925447
2024-01-01 00:37:00,2025-05-15 14:30:00+00:00,210.32000732421875,212.8000030517578,210.19000244140625,212.49639892578125,5111525
2024-01-01 00:38:00,2025-05-15 15:30:00+00:00,212.5,212.9600067138672,211.41009521484375,211.64169311523438,4296380
2024-01-01 00:39:00,2025-05-15 16:30:00+00:00,211.6300048828125,212.27999877929688,211.2100067138672,212.12010192871094,2927204
2024-01-01 00:40:00,2025-05-15 17:30:00+00:00,212.1300048828125,212.1300048828125,210.25999450683594,210.6300048828125,3649292
2024-01-01 00:41:00,2025-05-15 18:30:00+00:00,210.6300048828125,211.2100067138672,210.3249969482422,210.36000061035156,3629914
2024-01-01 00:42:00,2025-05-15 19:30:00+00:00,210.35000610351562,211.4600067138672,210.14999389648438,211.45799255371094,5877104
2024-01-01 00:43:00,2025-05-16 13:30:00+00:00,212.32000732421875,212.57000732421875,210.55999755859375,210.60000610351562,15838181
2024-01-01 00:44:00,2025-05-16 14:30:00+00:00,210.58999633789062,210.66000366210938,209.77000427246094,210.0800018310547,6777501
2024-01-01 00:45:00,2025-05-16 15:30:00+00:00,210.08999633789062,211.14990234375,210.08999633789062,210.9550018310547,3654109
2024-01-01 00:46:00,2025-05-16 16:30:00+00:00,210.9600067138672,211.4199981689453,210.6999969482422,211.11000061035156,3241029
2024-01-01 00:47:00,2025-05-16 17:30:00+00:00,211.11000061035156,211.74000549316406,210.72999572753906,211.6199951171875,3898429
2024-01-01 00:48:00,2025-05-16 18:30:00+00:00,211.6300048828125,211.92999267578125,211.42999267578125,211.72500610351562,3274956
2024-01-01 00:49:00,2025-05-16 19:30:00+00:00,211.7100067138672,211.72999572753906,211.11000061035156,211.19000244140625,3920156
2024-01-01 00:50:00,2025-05-19 13:30:00+00:00,207.13999938964844,207.47999572753906,204.25999450683594,206.61990356445312,15175611
2024-01-01 00:51:00,2025-05-19 14:30:00+00:00,206.61000061035156,208.0399932861328,206.24000549316406,207.3300018310547,5318353
2024-01-01 00:52:00,2025-05-19 15:30:00+00:00,207.32000732421875,208.5800018310547,207.27999877929688,208.48260498046875,3033717
2024-01-01 00:53:00,2025-05-19 16:30:00+00:00,208.49000549316406,209.47999572753906,208.07000732421875,208.92999267578125,3363890
2024-01-01 00:54:00,2025-05-19 17:30:00+00:00,208.92999267578125,209.1999969482422,207.77999877929688,208.02999877929688,3106651
2024-01-01 00:55:00,2025-05-19 18:30:00+00:00,208.0500030517578,208.8000030517578,207.9600067138672,208.1273956298828,2702881
2024-01-01 00:56:00,2025-05-19 19:30:00+00:00,208.1199951171875,208.92999267578125,208.10000610351562,208.75999450683594,4045825
2024-01-01 00:57:00,2025-05-20 13:30:00+00:00,207.6699981689453,208.3000030517578,206.47000122070312,207.84500122070312,9911111
2024-01-01 00:58:00,2025-05-20 14:30:00+00:00,207.8300018310547,208.47000122070312,207.22000122070312,207.63429260253906,3762244
2024-01-01 00:59:00,2025-05-20 15:30:00+00:00,207.64999389648438,208.42999267578125,207.0500030517578,207.80999755859375,4102805
2024-01-01 01:00:00,2025-05-20 16:30:00+00:00,207.80999755859375,208.01539611816406,207.11000061035156,207.3800048828125,2803301
2024-01-01 01:01:00,2025-05-20 17:30:00+00:00,207.3699951171875,207.40499877929688,205.47000122070312,205.58999633789062,4199913
2024-01-01 01:02:00,2025-05-20 18:30:00+00:00,205.5800018310547,206.41000366210938,205.02999877929688,206.27000427246094,4844502
2024-01-01 01:03:00,2025-05-20 19:30:00+00:00,206.27000427246094,206.94000244140625,205.92999267578125,206.8699951171875,3731510
2024-01-01 01:04:00,2025-05-21 13:30:00+00:00,205.1199951171875,206.61000061035156,204.05999755859375,205.80999755859375,8941675
2024-01-01 01:05:00,2025-05-21 14:30:00+00:00,205.85000610351562,207.0399932861328,205.4761962890625,206.5800018310547,4273571
2024-01-01 01:06:00,2025-05-21 15:30:00+00:00,206.57000732421875,206.8699951171875,205.5200958251953,205.63999938964844,3570453
2024-01-01 01:07:00,2025-05-21 16:30:00+00:00,205.64999389648438,206.08999633789062,202.02000427246094,202.10000610351562,12405386
2024-01-01 01:08:00,2025-05-21 17:30:00+00:00,202.08999633789062,203.34500122070312,201.75999450683594,202.3415069580078,7684596
2024-01-01 01:09:00,2025-05-21 18:30:00+00:00,202.32000732421875,202.61000061035156,200.72000122070312,201.0301055908203,7028968
2024-01-01 01:10:00,2025-05-21 19:30:00+00:00,201.05999755859375,202.49000549316406,201.0500030517578,202.05999755859375,6085411
2024-01-01 01:11:00,2025-05-22 13:30:00+00:00,200.71499633789062,201.63999938964844,199.6999969482422,200.36000061035156,13339867
2024-01-01 01:12:00,2025-05-22 14:30:00+00:00,200.3699951171875,201.36000061035156,200.35360717773438,200.9499969482422,5239551
2024-01-01 01:13:00,2025-05-22 15:30:00+00:00,200.9499969482422,202.40989685058594,200.86000061035156,201.9499969482422,4473843
2024-01-01 01:14:00,2025-05-22 16:30:00+00:00,201.94500732421875,202.0699005126953,201.16000366210938,201.88999938964844,3223269
2024-01-01 01:15:00,2025-05-22 17:30:00+00:00,201.8800048828125,202.22000122070312,201.6699981689453,201.97000122070312,3552562
2024-01-01 01:16:00,2025-05-22 18:30:00+00:00,201.9600067138672,202.72000122070312,201.64999389648438,202.61000061035156,5071372
2024-01-01 01:17:00,2025-05-22 19:30:00+00:00,202.6199951171875,202.64999389648438,201.0,201.3699951171875,5705738
2024-01-01 01:18:00,2025-05-23 13:30:00+00:00,193.6649932861328,197.6999969482422,193.4600067138672,197.1699981689453,27970489
2024-01-01 01:19:00,2025-05-23 14:30:00+00:00,197.14999389648438,197.3699951171875,195.69000244140625,196.5850067138672,7789566
2024-01-01 01:20:00,2025-05-23 15:30:00+00:00,196.58999633789062,197.1199951171875,195.71499633789062,196.05020141601562,6693085
2024-01-01 01:21:00,2025-05-23 16:30:00+00:00,196.05079650878906,196.67239379882812,195.63499450683594,196.6199951171875,6093930
2024-01-01 01:22:00,2025-05-23 17:30:00+00:00,196.60000610351562,196.60000610351562,195.08999633789062,195.75,7300789
2024-01-01 01:23:00,2025-05-23 18:30:00+00:00,195.72000122070312,195.89999389648438,195.02999877929688,195.46240234375,6291505
2024-01-01 01:24:00,2025-05-23 19:30:00+00:00,195.4600067138672,195.97000122070312,195.02999877929688,195.33999633789062,8128777
2024-01-01 01:25:00,2025-05-27 13:30:00+00:00,198.3000030517578,199.1699981689453,197.42999267578125,198.35000610351562,13343197
2024-01-01 01:26:00,2025-05-27 14:30:00+00:00,198.36000061035156,199.3699951171875,198.00999450683594,199.36500549316406,6877187
2024-01-01 01:27:00,2025-05-27 15:30:00+00:00,199.36000061035156,200.5800018310547,199.0,199.9949951171875,6493372
2024-01-01 01:28:00,2025-05-27 16:30:00+00:00,199.99000549316406,200.64999389648438,199.6699981689453,199.95989990234375,4788957
2024-01-01 01:29:00,2025-05-27 17:30:00+00:00,199.9550018310547,200.74000549316406,199.80999755859375,200.3699951171875,4199118
2024-01-01 01:30:00,2025-05-27 18:30:00+00:00,200.3800048828125,200.5500030517578,200.19000244140625,200.29440307617188,4344607
2024-01-01 01:31:00,2025-05-27 19:30:00+00:00,200.3000030517578,200.47000122070312,199.92999267578125,200.1999969482422,6028688
2024-01-01 01:32:00,2025-05-28 13:30:00+00:00,200.67999267578125,202.72999572753906,199.89999389648438,200.75,11384135
2024-01-01 01:33:00,2025-05-28 14:30:00+00:00,200.74000549316406,201.30999755859375,200.2100067138672,201.0449981689453,4989502
2024-01-01 01:34:00,2025-05-28 15:30:00+00:00,201.0500030517578,201.2899932861328,200.86199951171875,201.10000610351562,2681810
2024-01-01 01:35:00,2025-05-28 16:30:00+00:00,201.08999633789062,201.52000427246094,200.8249969482422,201.11000061035156,2692955
2024-01-01 01:36:00,2025-05-28 17:30:00+00:00,201.1199951171875,201.25,200.72999572753906,200.85000610351562,2564636
2024-01-01 01:37:00,2025-05-28 18:30:00+00:00,200.83999633789062,201.52110290527344,200.32000732421875,201.12860107421875,3702217
2024-01-01 01:38:00,2025-05-28 19:30:00+00:00,201.08999633789062,201.39500427246094,200.19500732421875,200.4199981689453,4638874
2024-01-01 01:39:00,2025-05-29 13:30:00+00:00,203.5749969482422,203.77999877929688,200.75999450683594,201.13999938964844,13269413
2024-01-01 01:40:00,2025-05-29 14:30:00+00:00,201.11000061035156,201.64999389648438,200.5500030517578,200.74000549316406,4965675
2024-01-01 01:41:00,2025-05-29 15:30:00+00:00,200.74000549316406,200.8000030517578,198.50999450683594,199.4199981689453,6137020
2024-01-01 01:42:00,2025-05-29 16:30:00+00:00,199.39999389648438,200.44960021972656,199.39999389648438,199.97500610351562,3935142
2024-01-01 01:43:00,2025-05-29 17:30:00+00:00,199.9600067138672,200.1699981689453,199.0399932861328,199.0399932861328,3863280
2024-01-01 01:44:00,2025-05-29 18:30:00+00:00,199.0399932861328,199.57000732421875,198.57000732421875,199.13929748535156,4850814
2024-01-01 01:45:00,2025-05-29 19:30:00+00:00,199.125,200.2480010986328,199.0800018310547,199.9499969482422,5888522
2024-01-01 01:46:00,2025-05-30 13:30:00+00:00,199.40499877929688,199.57000732421875,197.97000122070312,199.24000549316406,8945068
2024-01-01 01:47:00,2025-05-30 14:30:00+00:00,199.22999572753906,199.48500061035156,198.80999755859375,199.30999755859375,3302545
2024-01-01 01:48:00,2025-05-30 15:30:00+00:00,199.3000030517578,199.3699951171875,197.55039978027344,197.71499633789062,3638495
2024-01-01 01:49:00,2025-05-30 16:30:00+00:00,197.72000122070312,198.1699981689453,196.77999877929688,198.0850067138672,5105841
2024-01-01 01:50:00,2025-05-30 17:30:00+00:00,198.0800018310547,199.17999267578125,197.9499969482422,199.1199951171875,3188808
2024-01-01 01:51:00,2025-05-30 18:30:00+00:00,199.1199951171875,200.22999572753906,198.9199981689453,200.05059814453125,4653738
2024-01-01 01:52:00,2025-05-30 19:30:00+00:00,200.07000732421875,201.9499969482422,199.74009704589844,200.66000366210938,12325548
2024-01-01 01:53:00,2025-06-02 13:30:00+00:00,200.14999389648438,202.1300048828125,200.1199951171875,200.52999877929688,8866907
2024-01-01 01:54:00,2025-06-02 14:30:00+00:00,200.52000427246094,201.99000549316406,200.35000610351562,200.7100067138672,4886322
2024-01-01 01:55:00,2025-06-02 15:30:00+00:00,200.72000122070312,201.1186981201172,200.3000030517578,201.02999877929688,3147865
2024-01-01 01:56:00,2025-06-02 16:30:00+00:00,201.02999877929688,201.16799926757812,200.57000732421875,200.860107421875,2227466
2024-01-01 01:57:00,2025-06-02 17:30:00+00:00,200.86000061035156,201.52999877929688,200.58009338378906,201.45399475097656,2804759
2024-01-01 01:58:00,2025-06-02 18:30:00+00:00,201.4499969482422,201.7799072265625,201.13999938964844,201.66000366210938,2805599
2024-01-01 01:59:00,2025-06-02 19:30:00+00:00,201.64999389648438,201.80990600585938,201.3000030517578,201.8000030517578,3972829
2024-01-01 02:00:00,2025-06-03 13:30:00+00:00,201.35000610351562,203.24000549316406,200.9550018310547,201.74000549316406,10305758
2024-01-01 02:01:00,2025-06-03 14:30:00+00:00,201.74000549316406,202.69000244140625,201.52020263671875,202.5,4748287
2024-01-01 02:02:00,2025-06-03 15:30:00+00:00,202.52000427246094,203.33999633789062,202.05999755859375,203.05499267578125,4217975
2024-01-01 02:03:00,2025-06-03 16:30:00+00:00,203.05999755859375,203.74000549316406,202.72000122070312,203.31460571289062,3820571
2024-01-01 02:04:00,2025-06-03 17:30:00+00:00,203.3350067138672,203.77000427246094,202.5,203.09170532226562,3339508
2024-01-01 02:05:00,2025-06-03 18:30:00+00:00,203.0800018310547,203.4398956298828,202.99000549316406,203.17999267578125,2991230
2024-01-01 02:06:00,2025-06-03 19:30:00+00:00,203.17999267578125,203.4698944091797,202.97999572753906,203.33999633789062,4035108
2024-01-01 02:07:00,2025-06-04 13:30:00+00:00,202.91000366210938,206.24000549316406,202.6508026123047,205.13999938964844,12614073
2024-01-01 02:08:00,2025-06-04 14:30:00+00:00,205.1199951171875,205.17999267578125,203.99009704589844,204.08999633789062,4439145
2024-01-01 02:09:00,2025-06-04 15:30:00+00:00,204.08999633789062,204.60000610351562,202.14999389648438,202.8300018310547,7130175
2024-01-01 02:10:00,2025-06-04 16:30:00+00:00,202.82000732421875,203.58999633789062,202.61500549316406,203.4149932861328,2639222
2024-01-01 02:11:00,2025-06-04 17:30:00+00:00,203.41200256347656,203.47000122070312,202.85000610351562,203.1199951171875,2609590
2024-01-01 02:12:00,2025-06-04 18:30:00+00:00,203.11000061035156,203.25,202.75999450683594,203.19000244140625,3114173
2024-01-01 02:13:00,2025-06-04 19:30:00+00:00,203.19000244140625,203.44769287109375,202.75999450683594,202.88699340820312,3543324
2024-01-01 02:14:00,2025-06-05 13:30:00+00:00,203.59500122070312,203.83999633789062,201.27000427246094,202.4499969482422,9756368
2024-01-01 02:15:00,2025-06-05 14:30:00+00:00,202.4499969482422,204.58999633789062,201.6772003173828,204.54379272460938,6631520
2024-01-01 02:16:00,2025-06-05 15:30:00+00:00,204.53500366210938,204.75,202.47999572753906,203.13999938964844,4785035
2024-01-01 02:17:00,2025-06-05 16:30:00+00:00,203.13999938964844,203.25,201.5500030517578,202.60009765625,3948935
2024-01-01 02:18:00,2025-06-05 17:30:00+00:00,202.60000610351562,202.89999389648438,201.14999389648438,202.2104034423828,3145886
2024-01-01 02:19:00,2025-06-05 18:30:00+00:00,202.2100067138672,202.72000122070312,200.1999969482422,200.72999572753906,4825395
2024-01-01 02:20:00,2025-06-05 19:30:00+00:00,200.74000549316406,201.77000427246094,200.15960693359375,200.5500030517578,6191418
2024-01-01 02:21:00,2025-06-06 13:30:00+00:00,202.9949951171875,205.6999969482422,202.98309326171875,203.66000366210938,11106322
2024-01-01 02:22:00,2025-06-06 14:30:00+00:00,203.64999389648438,204.05999755859375,202.97999572753906,203.17990112304688,4956876
2024-01-01 02:23:00,2025-06-06 15:30:00+00:00,203.0800018310547,203.60000610351562,202.61000061035156,202.625,3261392
2024-01-01 02:24:00,2025-06-06 16:30:00+00:00,202.6199951171875,203.77999877929688,202.0500030517578,203.58999633789062,4406812
2024-01-01 02:25:00,2025-06-06 17:30:00+00:00,203.60000610351562,205.2100067138672,203.58999633789062,204.98500061035156,4157003
2024-01-01 02:26:00,2025-06-06 18:30:00+00:00,204.99000549316406,205.47000122070312,204.68499755859375,204.6999969482422,4253859
2024-01-01 02:27:00,2025-06-06 19:30:00+00:00,204.69000244140625,205.22000122070312,203.89500427246094,203.92999267578125,5842274
2024-01-01 02:28:00,2025-06-09 13:30:00+00:00,204.38999938964844,206.0,203.97999572753906,205.32000732421875,10204602
2024-01-01 02:29:00,2025-06-09 14:30:00+00:00,205.3000030517578,205.74000549316406,204.50999450683594,204.52999877929688,4646532
2024-01-01 02:30:00,2025-06-09 15:30:00+00:00,204.5301055908203,204.91000366210938,203.72999572753906,203.92880249023438,4660532
2024-01-01 02:31:00,2025-06-09 16:30:00+00:00,203.92999267578125,205.29989624023438,200.02000427246094,200.72000122070312,14949524
2024-01-01 02:32:00,2025-06-09 17:30:00+00:00,200.7100067138672,202.66769409179688,200.02999877929688,201.4600067138672,13053525
2024-01-01 02:33:00,2025-06-09 18:30:00+00:00,201.42999267578125,201.6999969482422,200.6300048828125,201.25,8620350
2024-01-01 02:34:00,2025-06-09 19:30:00+00:00,201.2100067138672,202.35499572753906,200.88999938964844,201.44000244140625,7398849
2024-01-01 02:35:00,2025-06-10 13:30:00+00:00,200.60000610351562,203.35690307617188,200.57000732421875,202.8699951171875,13200692
2024-01-01 02:36:00,2025-06-10 14:30:00+00:00,202.86000061035156,204.35000610351562,202.72999572753906,203.31500244140625,6624997
2024-01-01 02:37:00,2025-06-10 15:30:00+00:00,203.32000732421875,203.32000732421875,202.3000946044922,202.53880310058594,4294134
2024-01-01 02:38:00,2025-06-10 16:30:00+00:00,202.52999877929688,202.76300048828125,201.75,201.75999450683594,4163222
2024-01-01 02:39:00,2025-06-10 17:30:00+00:00,201.77499389648438,202.10000610351562,201.30999755859375,201.6999969482422,5126577
2024-01-01 02:40:00,2025-06-10 18:30:00+00:00,201.69000244140625,203.22500610351562,201.60000610351562,202.82000732421875,4955808
2024-01-01 02:41:00,2025-06-10 19:30:00+00:00,202.82110595703125,202.97500610351562,202.3300018310547,202.75,4081286
2024-01-01 02:42:00,2025-06-11 13:30:00+00:00,203.47000122070312,204.5,202.3300018310547,202.76010131835938,10386969
2024-01-01 02:43:00,2025-06-11 14:30:00+00:00,202.75999450683594,202.77000427246094,200.91000366210938,200.94000244140625,7233304
2024-01-01 02:44:00,2025-06-11 15:30:00+00:00,200.89500427246094,201.1699981689453,199.65960693359375,200.2071075439453,10232286
2024-01-01 02:45:00,2025-06-11 16:30:00+00:00,200.19070434570312,201.2364959716797,200.18499755859375,200.91000366210938,5829259
2024-01-01 02:46:00,2025-06-11 17:30:00+00:00,200.90499877929688,200.98500061035156,198.7100067138672,199.23919677734375,6328313
2024-01-01 02:47:00,2025-06-11 18:30:00+00:00,199.22000122070312,199.60000610351562,198.6199951171875,198.97999572753906,6509313
2024-01-01 02:48:00,2025-06-11 19:30:00+00:00,198.9499969482422,199.125,198.41000366210938,198.85000610351562,6085149
2024-01-01 02:49:00,2025-06-12 13:30:00+00:00,199.0800018310547,199.38999938964844,197.360107421875,198.0666961669922,10588317
2024-01-01 02:50:00,2025-06-12 14:30:00+00:00,198.0800018310547,198.9250030517578,197.86270141601562,198.14999389648438,5324558
2024-01-01 02:51:00,2025-06-12 15:30:00+00:00,198.13369750976562,198.63999938964844,197.7550048828125,198.58999633789062,3767271
2024-01-01 02:52:00,2025-06-12 16:30:00+00:00,198.5800018310547,199.44000244140625,198.2100067138672,199.25999450683594,4180542
2024-01-01 02:53:00,2025-06-12 17:30:00+00:00,199.25999450683594,199.67990112304688,198.6696014404297,198.75,3327745
2024-01-01 02:54:00,2025-06-12 18:30:00+00:00,198.75999450683594,199.06039428710938,198.5449981689453,198.88499450683594,3064478
2024-01-01 02:55:00,2025-06-12 19:30:00+00:00,198.8800048828125,199.1999969482422,198.39999389648438,199.1999969482422,3810648
2024-01-01 02:56:00,2025-06-13 13:30:00+00:00,199.72999572753906,200.3699951171875,195.91000366210938,196.15499877929688,14838318
2024-01-01 02:57:00,2025-06-13 14:30:00+00:00,196.16000366210938,197.63999938964844,195.97999572753906,197.50999450683594,5870070
2024-01-01 02:58:00,2025-06-13 15:30:00+00:00,197.52000427246094,198.04750061035156,197.2100067138672,197.27000427246094,4078021
2024-01-01 02:59:00,2025-06-13 16:30:00+00:00,197.2899932861328,197.57000732421875,196.9199981689453,197.27000427246094,3611125
2024-01-01 03:00:00,2025-06-13 17:30:00+00:00,197.25,197.7100067138672,196.22000122070312,196.2779998779297,4012087
2024-01-01 03:01:00,2025-06-13 18:30:00+00:00,196.25999450683594,196.63999938964844,195.80999755859375,196.22000122070312,5166232
2024-01-01 03:02:00,2025-06-13 19:30:00+00:00,196.24000549316406,196.69000244140625,195.77000427246094,196.4499969482422,5657582
2024-01-01 03:03:00,2025-06-16 13:30:00+00:00,197.2899932861328,198.68499755859375,196.5635986328125,198.42999267578125,10592906
2024-01-01 03:04:00,2025-06-16 14:30:00+00:00,198.43499755859375,198.66000366210938,197.1649932861328,197.31500244140625,5091014
2024-01-01 03:05:00,2025-06-16 15:30:00+00:00,197.30999755859375,197.6300048828125,196.875,197.0800018310547,4269679
2024-01-01 03:06:00,2025-06-16 16:30:00+00:00,197.0800018310547,197.9550018310547,197.02000427246094,197.875,2678380
2024-01-01 03:07:00,2025-06-16 17:30:00+00:00,197.88499450683594,198.19000244140625,197.77000427246094,197.9886932373047,3200825
2024-01-01 03:08:00,2025-06-16 18:30:00+00:00,197.99000549316406,198.39999389648438,197.66000366210938,198.2449951171875,3569146
2024-01-01 03:09:00,2025-06-16 19:30:00+00:00,198.2449951171875,198.49000549316406,197.92999267578125,198.3699951171875,4718967
2024-01-01 03:10:00,2025-06-17 13:30:00+00:00,197.1999969482422,197.92999267578125,196.2550048828125,197.5800018310547,7902396
2024-01-01 03:11:00,2025-06-17 14:30:00+00:00,197.58299255371094,197.7899932861328,197.3249969482422,197.5800018310547,3367583
2024-01-01 03:12:00,2025-06-17 15:30:00+00:00,197.58999633789062,198.38890075683594,197.4600067138672,197.61500549316406,3514424
2024-01-01 03:13:00,2025-06-17 16:30:00+00:00,197.61000061035156,197.845703125,196.46499633789062,196.52000427246094,4473741
2024-01-01 03:14:00,2025-06-17 17:30:00+00:00,196.50999450683594,196.82000732421875,195.2100067138672,195.4600067138672,4011630
2024-01-01 03:15:00,2025-06-17 18:30:00+00:00,195.47999572753906,195.94000244140625,195.42030334472656,195.83999633789062,3616427
2024-01-01 03:16:00,2025-06-17 19:30:00+00:00,195.85000610351562,195.88499450683594,195.4409942626953,195.63999938964844,4321581
2024-01-01 03:17:00,2025-06-18 13:30:00+00:00,195.94500732421875,197.50999450683594,195.07000732421875,197.06019592285156,8663131
2024-01-01 03:18:00,2025-06-18 14:30:00+00:00,197.11000061035156,197.57000732421875,196.63499450683594,196.94000244140625,3977500
2024-01-01 03:19:00,2025-06-18 15:30:00+00:00,196.85000610351562,197.22999572753906,196.50030517578125,196.9508056640625,2676891
2024-01-01 03:20:00,2025-06-18 16:30:00+00:00,196.94000244140625,197.02000427246094,196.0500030517578,196.05999755859375,2527979
2024-01-01 03:21:00,2025-06-18 17:30:00+00:00,196.07000732421875,196.97999572753906,195.6300048828125,195.91000366210938,3683814
2024-01-01 03:22:00,2025-06-18 18:30:00+00:00,195.91000366210938,196.4499969482422,195.11000061035156,195.63999938964844,5009904
2024-01-01 03:23:00,2025-06-18 19:30:00+00:00,195.6300048828125,197.11000061035156,195.46600341796875,196.25,7662210
2024-01-01 03:24:00,2025-06-20 13:30:00+00:00,198.23500061035156,200.94000244140625,197.52999877929688,198.67999267578125,26036367
2024-01-01 03:25:00,2025-06-20 14:30:00+00:00,198.69000244140625,198.69000244140625,196.85960388183594,197.6699981689453,6560590
2024-01-01 03:26:00,2025-06-20 15:30:00+00:00,197.7100067138672,198.86000061035156,197.6999969482422,198.49000549316406,4287672
2024-01-01 03:27:00,2025-06-20 16:30:00+00:00,198.49000549316406,199.3699951171875,198.27000427246094,198.32000732421875,4286863
2024-01-01 03:28:00,2025-06-20 17:30:00+00:00,198.32000732421875,200.19000244140625,198.07000732421875,199.80999755859375,5317209
2024-01-01 03:29:00,2025-06-20 18:30:00+00:00,199.82000732421875,200.33670043945312,199.60009765625,199.92999267578125,7927637
2024-01-01 03:30:00,2025-06-20 19:30:00+00:00,199.9199981689453,201.6999969482422,199.77000427246094,200.94000244140625,10755124
